timestamps,TP9,AF7,AF8,TP10
1628133352.942,-58.105,-44.434,-37.598,-57.617
1628133352.946,31.250,-28.320,-34.180,12.207
1628133352.950,19.531,-29.785,-26.367,-0.977
1628133352.963,-63.965,-39.551,-34.180,-74.219
1628133352.967,-67.383,-23.438,-41.016,-72.754
1628133352.971,11.230,-2.930,-31.738,-12.207
1628133352.975,26.367,-18.066,-28.320,0.000
1628133352.979,-58.594,-37.598,-33.691,-60.547
1628133352.983,-106.934,-31.250,-40.527,-92.773
1628133352.987,-35.156,-29.785,-32.227,-40.527
1628133352.990,30.273,-33.203,-30.762,9.277
1628133352.994,-23.926,-34.668,-31.250,-19.043
1628133352.998,-89.355,-40.039,-23.926,-62.988
1628133353.002,-30.762,-32.227,-14.160,-24.902
1628133353.006,43.457,-21.973,-17.090,28.320
1628133353.001,-8.301,-22.949,-37.109,-16.113
1628133353.005,-95.215,-36.621,-55.664,-87.891
1628133353.009,-75.684,-31.250,-47.852,-68.848
1628133353.013,26.855,-9.277,-10.254,13.672
1628133353.017,27.832,-18.066,-6.348,26.367
1628133353.021,-77.637,-27.832,-30.762,-48.340
1628133353.025,-98.145,-23.926,-39.551,-77.637
1628133353.028,-8.789,-25.391,-41.016,-11.230
1628133353.032,23.438,-28.809,-42.480,22.949
1628133353.036,-54.688,-33.691,-33.203,-33.691
1628133353.040,-86.914,-25.879,-9.766,-62.500
1628133353.044,-32.227,-21.973,-11.230,-22.461
1628133353.057,14.160,-40.039,-24.902,10.742
1628133353.061,-32.227,-41.992,-31.250,-21.973
1628133353.065,-94.727,-41.504,-32.715,-61.523
1628133353.069,-35.156,-30.762,-30.273,-20.508
1628133353.073,44.922,-2.441,-36.133,33.691
1628133353.077,2.930,-17.578,-30.762,0.977
1628133353.081,-87.891,-48.340,-27.344,-71.289
1628133353.084,-71.777,-39.551,-33.691,-58.105
1628133353.088,18.066,-13.672,-31.250,8.789
1628133353.092,6.348,-20.508,-33.203,8.789
1628133353.096,-80.078,-45.410,-33.203,-53.711
1628133353.100,-93.750,-41.504,-32.715,-73.730
1628133353.096,-5.859,-19.531,-24.414,-3.418
1628133353.100,48.828,-6.836,-6.348,54.199
1628133353.104,-22.461,-20.508,-10.742,6.836
1628133353.108,-79.590,-35.645,-21.973,-49.805
1628133353.112,-14.160,-24.902,-22.949,-18.555
1628133353.116,50.293,-16.602,-26.855,29.297
1628133353.120,-3.418,-17.090,-34.180,-12.695
1628133353.123,-97.168,-27.344,-52.246,-92.285
1628133353.127,-71.777,-26.367,-68.359,-75.684
1628133353.131,13.184,-21.973,-59.570,-8.301
1628133353.135,-4.395,-32.227,-41.016,-14.160
1628133353.139,-83.008,-39.551,-25.879,-62.500
1628133353.152,-81.055,-27.344,-21.484,-60.547
1628133353.156,6.348,-15.137,-14.648,-9.277
